,close
7052,-1.6260228511673167
7053,-1.6301480950808112
7054,-1.6431131473803666
7055,-1.6348626595533768
7056,-1.6348626595533768
7057,-1.6260228511673167
7058,-1.6218976072538214
7059,-1.617183042781256
7060,-1.6130577988677612
7061,-1.608932554954266
7062,-1.6130577988677612
7063,-1.617183042781256
7064,-1.617183042781256
7065,-1.617183042781256
7066,-1.617183042781256
7067,-1.6348626595533768
7068,-1.6389879034668722
7069,-1.6389879034668722
7070,-1.6348626595533768
7071,-1.6301480950808112
7072,-1.6348626595533768
7073,-1.6348626595533768
7074,-1.6348626595533768
7075,-1.6348626595533768
7076,-1.6301480950808112
7077,-1.6260228511673167
7078,-1.6348626595533768
7079,-1.6348626595533768
7080,-1.6348626595533768
7081,-1.6431131473803666
7082,-1.6389879034668722
7083,-1.6431131473803666
7084,-1.6519529557664276
7085,-1.6478277118529323
7086,-1.6389879034668722
7087,-1.6431131473803666
7088,-1.6519529557664276
7089,-1.6519529557664276
7090,-1.6519529557664276
7091,-1.6602034435934174
7092,-1.6602034435934174
7093,-1.6602034435934174
7094,-1.656078199679922
7095,-1.6478277118529323
7096,-1.6348626595533768
7097,-1.6431131473803666
7098,-1.656078199679922
7099,-1.656078199679922
7100,-1.6778830603655384
7101,-1.6778830603655384
7102,-1.673168495892973
7103,-1.682008304279033
7104,-1.6861335481925284
7105,-1.682008304279033
7106,-1.6990986004920838
7107,-1.6861335481925284
7108,-1.682008304279033
7109,-1.682008304279033
7110,-1.682008304279033
7111,-1.682008304279033
7112,-1.673168495892973
7113,-1.673168495892973
7114,-1.6649180080659831
7115,-1.6778830603655384
7116,-1.6778830603655384
7117,-1.6778830603655384
7118,-1.6861335481925284
7119,-1.6861335481925284
7120,-1.6778830603655384
7121,-1.6778830603655384
7122,-1.682008304279033
7123,-1.6778830603655384
7124,-1.682008304279033
7125,-1.6778830603655384
7126,-1.6778830603655384
7127,-1.6778830603655384
7128,-1.6778830603655384
7129,-1.673168495892973
7130,-1.6778830603655384
7131,-1.6778830603655384
7132,-1.682008304279033
7133,-1.6778830603655384
7134,-1.6778830603655384
7135,-1.673168495892973
7136,-1.673168495892973
7137,-1.673168495892973
7138,-1.6778830603655384
7139,-1.673168495892973
7140,-1.6861335481925284
7141,-1.682008304279033
7142,-1.682008304279033
7143,-1.6778830603655384
7144,-1.682008304279033
7145,-1.682008304279033
7146,-1.682008304279033
7147,-1.682008304279033
7148,-1.682008304279033
7149,-1.682008304279033
7150,-1.682008304279033
7151,-1.6861335481925284
7152,-1.6861335481925284
7153,-1.6861335481925284
7154,-1.6861335481925284
7155,-1.682008304279033
7156,-1.682008304279033
7157,-1.6778830603655384
7158,-1.6778830603655384
7159,-1.682008304279033
7160,-1.682008304279033
7161,-1.682008304279033
7162,-1.682008304279033
7163,-1.682008304279033
7164,-1.682008304279033
7165,-1.682008304279033
7166,-1.682008304279033
7167,-1.6778830603655384
7168,-1.6778830603655384
7169,-1.6778830603655384
7170,-1.6778830603655384
7171,-1.6778830603655384
7172,-1.673168495892973
7173,-1.6602034435934174
7174,-1.656078199679922
7175,-1.6519529557664276
7176,-1.6478277118529323
7177,-1.656078199679922
7178,-1.656078199679922
7179,-1.656078199679922
7180,-1.6602034435934174
7181,-1.6649180080659831
7182,-1.656078199679922
7183,-1.6649180080659831
7184,-1.6649180080659831
7185,-1.6602034435934174
7186,-1.6690432519794776
7187,-1.6690432519794776
7188,-1.6602034435934174
7189,-1.6602034435934174
7190,-1.6649180080659831
7191,-1.6649180080659831
7192,-1.6690432519794776
7193,-1.6690432519794776
7194,-1.673168495892973
7195,-1.673168495892973
7196,-1.673168495892973
7197,-1.673168495892973
7198,-1.6690432519794776
7199,-1.6690432519794776
7200,-1.6690432519794776
7201,-1.6649180080659831
7202,-1.6649180080659831
7203,-1.6649180080659831
7204,-1.6649180080659831
7205,-1.6649180080659831
7206,-1.6690432519794776
7207,-1.6690432519794776
7208,-1.6649180080659831
7209,-1.6602034435934174
7210,-1.6649180080659831
7211,-1.6649180080659831
7212,-1.6649180080659831
7213,-1.6649180080659831
7214,-1.6649180080659831
7215,-1.6649180080659831
7216,-1.6649180080659831
7217,-1.6649180080659831
7218,-1.6649180080659831
7219,-1.6649180080659831
7220,-1.6649180080659831
7221,-1.6649180080659831
7222,-1.6649180080659831
7223,-1.6649180080659831
7224,-1.6649180080659831
7225,-1.6649180080659831
7226,-1.6649180080659831
7227,-1.6649180080659831
7228,-1.6649180080659831
7229,-1.6649180080659831
7230,-1.6690432519794776
7231,-1.6690432519794776
7232,-1.6690432519794776
7233,-1.6690432519794776
7234,-1.673168495892973
7235,-1.6690432519794776
7236,-1.6690432519794776
7237,-1.6690432519794776
7238,-1.6649180080659831
7239,-1.6649180080659831
7240,-1.6602034435934174
7241,-1.656078199679922
7242,-1.6519529557664276
7243,-1.6519529557664276
7244,-1.656078199679922
7245,-1.6519529557664276
7246,-1.6478277118529323
7247,-1.6348626595533768
7248,-1.6260228511673167
7249,-1.6260228511673167
7250,-1.6301480950808112
7251,-1.6301480950808112
7252,-1.6348626595533768
7253,-1.6348626595533768
7254,-1.6260228511673167
7255,-1.608932554954266
7256,-1.583002450355155
7257,-1.5741626419690942
7258,-1.565322833583034
7259,-1.5700373980555997
7260,-1.5570723457560443
7261,-1.527016997243438
7262,-1.5352674850704278
7263,-1.5352674850704278
7264,-1.5482325373699832
7265,-1.552947101842549
7266,-1.5611975896695387
7267,-1.565322833583034
7268,-1.5700373980555997
7269,-1.565322833583034
7270,-1.565322833583034
7271,-1.5700373980555997
7272,-1.5700373980555997
7273,-1.5611975896695387
7274,-1.552947101842549
7275,-1.552947101842549
7276,-1.5611975896695387
7277,-1.5611975896695387
7278,-1.5611975896695387
7279,-1.5570723457560443
7280,-1.5570723457560443
7281,-1.5570723457560443
7282,-1.5611975896695387
7283,-1.5570723457560443
7284,-1.5611975896695387
7285,-1.5570723457560443
7286,-1.5570723457560443
7287,-1.5570723457560443
7288,-1.5611975896695387
7289,-1.5611975896695387
7290,-1.5611975896695387
7291,-1.5611975896695387
7292,-1.5611975896695387
7293,-1.5611975896695387
7294,-1.565322833583034
7295,-1.565322833583034
7296,-1.5700373980555997
7297,-1.5741626419690942
7298,-1.5741626419690942
7299,-1.5700373980555997
7300,-1.5782878858825895
7301,-1.583002450355155
7302,-1.5782878858825895
7303,-1.5741626419690942
7304,-1.565322833583034
7305,-1.5700373980555997
7306,-1.5700373980555997
7307,-1.5741626419690942
7308,-1.565322833583034
7309,-1.5700373980555997
7310,-1.5700373980555997
7311,-1.565322833583034
7312,-1.565322833583034
7313,-1.565322833583034
7314,-1.5611975896695387
7315,-1.5611975896695387
7316,-1.5570723457560443
7317,-1.5611975896695387
7318,-1.5570723457560443
7319,-1.552947101842549
7320,-1.5352674850704278
7321,-1.5140519449438825
7322,-1.5223024327708723
7323,-1.527016997243438
7324,-1.5311422411569333
7325,-1.5352674850704278
7326,-1.5352674850704278
7327,-1.5311422411569333
7328,-1.5052121365578215
7329,-1.5052121365578215
7330,-1.4704422235726506
7331,-1.4533519273595998
7332,-1.4492266834461054
7333,-1.4403868750600444
7334,-1.4492266834461054
7335,-1.4492266834461054
7336,-1.44510143953261
7337,-1.44510143953261
7338,-1.4492266834461054
7339,-1.44510143953261
7340,-1.4533519273595998
7341,-1.4533519273595998
7342,-1.4704422235726506
7343,-1.4663169796591553
7344,-1.4621917357456609
7345,-1.4621917357456609
7346,-1.4580664918321653
7347,-1.4663169796591553
7348,-1.4663169796591553
7349,-1.4663169796591553
7350,-1.4663169796591553
7351,-1.4663169796591553
7352,-1.4663169796591553
7353,-1.4663169796591553
7354,-1.4704422235726506
7355,-1.4663169796591553
7356,-1.4621917357456609
7357,-1.4663169796591553
7358,-1.4580664918321653
7359,-1.44510143953261
7360,-1.44510143953261
7361,-1.4492266834461054
7362,-1.4492266834461054
7363,-1.4533519273595998
7364,-1.4492266834461054
7365,-1.4492266834461054
7366,-1.4533519273595998
7367,-1.4533519273595998
7368,-1.4580664918321653
7369,-1.4663169796591553
7370,-1.4621917357456609
7371,-1.4621917357456609
7372,-1.4580664918321653
7373,-1.4580664918321653
7374,-1.4580664918321653
7375,-1.4533519273595998
7376,-1.4533519273595998
7377,-1.4533519273595998
7378,-1.4533519273595998
7379,-1.4533519273595998
7380,-1.4580664918321653
7381,-1.4580664918321653
7382,-1.4621917357456609
7383,-1.4663169796591553
7384,-1.4621917357456609
7385,-1.4621917357456609
7386,-1.4621917357456609
7387,-1.4621917357456609
7388,-1.4621917357456609
7389,-1.4621917357456609
7390,-1.4621917357456609
7391,-1.4663169796591553
7392,-1.4580664918321653
7393,-1.4580664918321653
7394,-1.4621917357456609
7395,-1.4621917357456609
7396,-1.4621917357456609
7397,-1.4621917357456609
7398,-1.4621917357456609
7399,-1.4621917357456609
7400,-1.4580664918321653
7401,-1.4580664918321653
7402,-1.4580664918321653
7403,-1.4621917357456609
7404,-1.4663169796591553
7405,-1.4663169796591553
7406,-1.4663169796591553
7407,-1.4663169796591553
7408,-1.4663169796591553
7409,-1.4621917357456609
7410,-1.4704422235726506
7411,-1.475156788045216
7412,-1.4792820319587108
7413,-1.475156788045216
7414,-1.475156788045216
7415,-1.4792820319587108
7416,-1.4792820319587108
7417,-1.4792820319587108
7418,-1.4792820319587108
7419,-1.4792820319587108
7420,-1.4792820319587108
7421,-1.4792820319587108
7422,-1.4792820319587108
7423,-1.475156788045216
7424,-1.475156788045216
7425,-1.475156788045216
7426,-1.475156788045216
7427,-1.4792820319587108
7428,-1.475156788045216
7429,-1.475156788045216
7430,-1.475156788045216
7431,-1.475156788045216
7432,-1.475156788045216
7433,-1.4792820319587108
7434,-1.4792820319587108
7435,-1.483407275872206
7436,-1.483407275872206
7437,-1.483407275872206
7438,-1.483407275872206
7439,-1.483407275872206
7440,-1.483407275872206
7441,-1.483407275872206
7442,-1.4881218403447716
7443,-1.4922470842582662
7444,-1.4963723281717616
7445,-1.4963723281717616
7446,-1.4922470842582662
7447,-1.501086892644327
7448,-1.4922470842582662
7449,-1.4922470842582662
7450,-1.4922470842582662
7451,-1.4922470842582662
7452,-1.4881218403447716
7453,-1.4881218403447716
7454,-1.4881218403447716
7455,-1.483407275872206
7456,-1.4922470842582662
7457,-1.4922470842582662
7458,-1.4881218403447716
7459,-1.483407275872206
7460,-1.483407275872206
7461,-1.4881218403447716
7462,-1.4881218403447716
7463,-1.4881218403447716
7464,-1.509337380471317
7465,-1.5052121365578215
7466,-1.5181771888573778
7467,-1.5140519449438825
7468,-1.5140519449438825
7469,-1.5223024327708723
7470,-1.527016997243438
7471,-1.5181771888573778
7472,-1.5223024327708723
7473,-1.527016997243438
7474,-1.527016997243438
7475,-1.5223024327708723
7476,-1.5223024327708723
7477,-1.5181771888573778
7478,-1.5181771888573778
7479,-1.5140519449438825
7480,-1.5052121365578215
7481,-1.509337380471317
7482,-1.5052121365578215
7483,-1.5052121365578215
7484,-1.5052121365578215
7485,-1.5052121365578215
7486,-1.4963723281717616
7487,-1.4963723281717616
7488,-1.501086892644327
7489,-1.4963723281717616
7490,-1.4963723281717616
7491,-1.501086892644327
7492,-1.501086892644327
7493,-1.5052121365578215
7494,-1.501086892644327
7495,-1.5052121365578215
7496,-1.501086892644327
7497,-1.501086892644327
7498,-1.501086892644327
7499,-1.501086892644327
7500,-1.4963723281717616
7501,-1.4963723281717616
7502,-1.4963723281717616
7503,-1.4963723281717616
7504,-1.4963723281717616
7505,-1.4963723281717616
7506,-1.4963723281717616
7507,-1.4963723281717616
7508,-1.4963723281717616
7509,-1.4963723281717616
7510,-1.4963723281717616
7511,-1.501086892644327
7512,-1.501086892644327
7513,-1.501086892644327
7514,-1.501086892644327
7515,-1.501086892644327
7516,-1.5052121365578215
7517,-1.5052121365578215
7518,-1.509337380471317
7519,-1.5140519449438825
7520,-1.509337380471317
7521,-1.509337380471317
7522,-1.509337380471317
7523,-1.5140519449438825
7524,-1.509337380471317
7525,-1.5140519449438825
7526,-1.5140519449438825
7527,-1.5140519449438825
7528,-1.5140519449438825
7529,-1.5140519449438825
7530,-1.5181771888573778
7531,-1.5181771888573778
7532,-1.5181771888573778
7533,-1.5140519449438825
7534,-1.5140519449438825
7535,-1.5181771888573778
7536,-1.5140519449438825
7537,-1.509337380471317
7538,-1.509337380471317
7539,-1.5052121365578215
7540,-1.5052121365578215
7541,-1.509337380471317
7542,-1.501086892644327
7543,-1.501086892644327
7544,-1.5052121365578215
7545,-1.5052121365578215
7546,-1.5052121365578215
7547,-1.5052121365578215
7548,-1.5052121365578215
7549,-1.5140519449438825
7550,-1.5052121365578215
7551,-1.5052121365578215
7552,-1.501086892644327
7553,-1.501086892644327
7554,-1.509337380471317
7555,-1.509337380471317
7556,-1.5140519449438825
7557,-1.527016997243438
7558,-1.527016997243438
7559,-1.5223024327708723
7560,-1.527016997243438
7561,-1.5140519449438825
7562,-1.5181771888573778
7563,-1.5181771888573778
7564,-1.5181771888573778
7565,-1.5140519449438825
7566,-1.5140519449438825
7567,-1.5140519449438825
7568,-1.5140519449438825
7569,-1.5181771888573778
7570,-1.5140519449438825
7571,-1.5140519449438825
7572,-1.5140519449438825
7573,-1.5140519449438825
7574,-1.5140519449438825
7575,-1.5181771888573778
7576,-1.5140519449438825
7577,-1.5140519449438825
7578,-1.5140519449438825
7579,-1.5140519449438825
7580,-1.5181771888573778
7581,-1.5223024327708723
7582,-1.5181771888573778
7583,-1.5311422411569333
7584,-1.5311422411569333
7585,-1.5311422411569333
7586,-1.5311422411569333
7587,-1.5352674850704278
7588,-1.552947101842549
7589,-1.552947101842549
7590,-1.552947101842549
7591,-1.5482325373699832
7592,-1.5482325373699832
7593,-1.5482325373699832
7594,-1.552947101842549
7595,-1.552947101842549
7596,-1.552947101842549
7597,-1.552947101842549
7598,-1.552947101842549
7599,-1.5482325373699832
7600,-1.5441072934564888
7601,-1.5441072934564888
7602,-1.5223024327708723
7603,-1.5223024327708723
7604,-1.5223024327708723
7605,-1.5223024327708723
7606,-1.5441072934564888
7607,-1.5441072934564888
7608,-1.5399820495429934
7609,-1.5441072934564888
7610,-1.5441072934564888
7611,-1.5441072934564888
7612,-1.5399820495429934
7613,-1.5482325373699832
7614,-1.5482325373699832
7615,-1.5441072934564888
7616,-1.5482325373699832
7617,-1.552947101842549
7618,-1.5441072934564888
7619,-1.5441072934564888
7620,-1.5482325373699832
7621,-1.5441072934564888
7622,-1.5399820495429934
7623,-1.5311422411569333
7624,-1.5352674850704278
7625,-1.5352674850704278
7626,-1.5399820495429934
7627,-1.5352674850704278
7628,-1.5311422411569333
7629,-1.5311422411569333
7630,-1.5352674850704278
7631,-1.5352674850704278
7632,-1.5352674850704278
7633,-1.5352674850704278
7634,-1.5399820495429934
7635,-1.5399820495429934
7636,-1.5399820495429934
7637,-1.5399820495429934
7638,-1.5399820495429934
7639,-1.5399820495429934
7640,-1.5399820495429934
7641,-1.5399820495429934
7642,-1.5441072934564888
7643,-1.5441072934564888
7644,-1.5399820495429934
7645,-1.5399820495429934
7646,-1.5441072934564888
7647,-1.5482325373699832
7648,-1.5482325373699832
7649,-1.5482325373699832
7650,-1.5482325373699832
7651,-1.552947101842549
7652,-1.5482325373699832
7653,-1.5482325373699832
7654,-1.5482325373699832
7655,-1.5441072934564888
7656,-1.5441072934564888
7657,-1.5441072934564888
7658,-1.5441072934564888
7659,-1.5482325373699832
7660,-1.5441072934564888
7661,-1.5441072934564888
7662,-1.5399820495429934
7663,-1.5441072934564888
7664,-1.5482325373699832
7665,-1.5482325373699832
7666,-1.5482325373699832
7667,-1.5482325373699832
7668,-1.5482325373699832
7669,-1.5482325373699832
7670,-1.552947101842549
7671,-1.5482325373699832
7672,-1.5482325373699832
7673,-1.5482325373699832
7674,-1.5482325373699832
7675,-1.5482325373699832
7676,-1.5482325373699832
7677,-1.5482325373699832
7678,-1.5482325373699832
7679,-1.552947101842549
7680,-1.5482325373699832
7681,-1.5482325373699832
7682,-1.552947101842549
7683,-1.5482325373699832
7684,-1.5482325373699832
7685,-1.5482325373699832
7686,-1.552947101842549
7687,-1.5700373980555997
7688,-1.5741626419690942
7689,-1.5700373980555997
7690,-1.5700373980555997
7691,-1.565322833583034
7692,-1.565322833583034
7693,-1.565322833583034
7694,-1.5611975896695387
7695,-1.5611975896695387
7696,-1.5570723457560443
7697,-1.5570723457560443
7698,-1.5570723457560443
7699,-1.565322833583034
7700,-1.552947101842549
7701,-1.552947101842549
7702,-1.5570723457560443
7703,-1.5570723457560443
7704,-1.5611975896695387
7705,-1.5570723457560443
7706,-1.5570723457560443
7707,-1.5611975896695387
7708,-1.5570723457560443
7709,-1.5611975896695387
7710,-1.5611975896695387
7711,-1.5611975896695387
7712,-1.565322833583034
7713,-1.565322833583034
7714,-1.5700373980555997
7715,-1.565322833583034
7716,-1.5700373980555997
7717,-1.5611975896695387
7718,-1.5611975896695387
7719,-1.552947101842549
7720,-1.5482325373699832
7721,-1.5441072934564888
7722,-1.552947101842549
7723,-1.552947101842549
7724,-1.565322833583034
7725,-1.565322833583034
7726,-1.5611975896695387
7727,-1.5611975896695387
7728,-1.5611975896695387
7729,-1.5611975896695387
7730,-1.565322833583034
7731,-1.565322833583034
7732,-1.5700373980555997
7733,-1.5700373980555997
7734,-1.5700373980555997
7735,-1.5700373980555997
7736,-1.5741626419690942
7737,-1.5700373980555997
7738,-1.5611975896695387
7739,-1.5611975896695387
7740,-1.5611975896695387
7741,-1.5611975896695387
7742,-1.565322833583034
7743,-1.5611975896695387
7744,-1.5570723457560443
7745,-1.5482325373699832
7746,-1.5399820495429934
7747,-1.5570723457560443
7748,-1.5570723457560443
7749,-1.5482325373699832
7750,-1.5399820495429934
7751,-1.5399820495429934
7752,-1.5352674850704278
7753,-1.527016997243438
7754,-1.5399820495429934
7755,-1.5482325373699832
7756,-1.552947101842549
7757,-1.552947101842549
7758,-1.5482325373699832
7759,-1.5482325373699832
7760,-1.552947101842549
7761,-1.552947101842549
7762,-1.5482325373699832
7763,-1.5482325373699832
7764,-1.5441072934564888
7765,-1.527016997243438
7766,-1.5311422411569333
7767,-1.5311422411569333
7768,-1.5311422411569333
7769,-1.5223024327708723
7770,-1.527016997243438
7771,-1.5311422411569333
7772,-1.5311422411569333
7773,-1.5223024327708723
7774,-1.483407275872206
7775,-1.483407275872206
7776,-1.483407275872206
7777,-1.483407275872206
7778,-1.483407275872206
7779,-1.4881218403447716
7780,-1.5052121365578215
7781,-1.501086892644327
7782,-1.501086892644327
7783,-1.4922470842582662
7784,-1.4963723281717616
7785,-1.4963723281717616
7786,-1.4963723281717616
7787,-1.4963723281717616
7788,-1.4963723281717616
7789,-1.501086892644327
7790,-1.501086892644327
7791,-1.4922470842582662
7792,-1.4881218403447716
7793,-1.483407275872206
7794,-1.4881218403447716
7795,-1.4881218403447716
7796,-1.4922470842582662
7797,-1.483407275872206
7798,-1.4792820319587108
7799,-1.475156788045216
7800,-1.4663169796591553
7801,-1.4492266834461054
7802,-1.4492266834461054
7803,-1.4533519273595998
7804,-1.4492266834461054
7805,-1.4533519273595998
7806,-1.4621917357456609
7807,-1.4621917357456609
7808,-1.4704422235726506
7809,-1.4704422235726506
7810,-1.483407275872206
7811,-1.4792820319587108
7812,-1.483407275872206
7813,-1.483407275872206
7814,-1.4792820319587108
7815,-1.4792820319587108
7816,-1.483407275872206
7817,-1.4881218403447716
7818,-1.4881218403447716
7819,-1.483407275872206
7820,-1.483407275872206
7821,-1.4881218403447716
7822,-1.4881218403447716
7823,-1.4963723281717616
7824,-1.4881218403447716
7825,-1.4881218403447716
7826,-1.4922470842582662
7827,-1.4922470842582662
7828,-1.4881218403447716
7829,-1.4922470842582662
7830,-1.4963723281717616
7831,-1.4963723281717616
7832,-1.4963723281717616
7833,-1.4963723281717616
7834,-1.4963723281717616
7835,-1.4963723281717616
7836,-1.501086892644327
7837,-1.501086892644327
7838,-1.4963723281717616
7839,-1.4963723281717616
7840,-1.501086892644327
7841,-1.5052121365578215
7842,-1.509337380471317
7843,-1.509337380471317
7844,-1.5052121365578215
7845,-1.5052121365578215
7846,-1.509337380471317
7847,-1.5140519449438825
7848,-1.5140519449438825
7849,-1.5140519449438825
7850,-1.4963723281717616
7851,-1.4922470842582662
7852,-1.4881218403447716
7853,-1.4922470842582662
7854,-1.501086892644327
7855,-1.501086892644327
7856,-1.5052121365578215
7857,-1.5052121365578215
7858,-1.5052121365578215
7859,-1.5052121365578215
7860,-1.509337380471317
7861,-1.5052121365578215
7862,-1.501086892644327
7863,-1.4963723281717616
7864,-1.4963723281717616
7865,-1.4963723281717616
7866,-1.501086892644327
7867,-1.4922470842582662
7868,-1.4963723281717616
7869,-1.4881218403447716
7870,-1.483407275872206
7871,-1.483407275872206
7872,-1.483407275872206
7873,-1.483407275872206
7874,-1.483407275872206
7875,-1.483407275872206
7876,-1.483407275872206
7877,-1.4881218403447716
7878,-1.4881218403447716
7879,-1.4881218403447716
7880,-1.4922470842582662
7881,-1.4922470842582662
7882,-1.4922470842582662
7883,-1.4922470842582662
7884,-1.4963723281717616
7885,-1.4922470842582662
7886,-1.4922470842582662
7887,-1.4922470842582662
7888,-1.4922470842582662
7889,-1.4922470842582662
7890,-1.4922470842582662
7891,-1.4922470842582662
7892,-1.4922470842582662
7893,-1.4922470842582662
7894,-1.4922470842582662
7895,-1.4881218403447716
7896,-1.4922470842582662
7897,-1.4922470842582662
7898,-1.4963723281717616
7899,-1.4881218403447716
7900,-1.4963723281717616
7901,-1.4963723281717616
7902,-1.4963723281717616
7903,-1.4963723281717616
7904,-1.509337380471317
7905,-1.5052121365578215
7906,-1.509337380471317
7907,-1.509337380471317
7908,-1.509337380471317
7909,-1.509337380471317
7910,-1.4922470842582662
7911,-1.483407275872206
7912,-1.483407275872206
7913,-1.4881218403447716
7914,-1.4881218403447716
7915,-1.501086892644327
7916,-1.509337380471317
7917,-1.5140519449438825
7918,-1.5181771888573778
7919,-1.5181771888573778
7920,-1.5140519449438825
7921,-1.5140519449438825
7922,-1.509337380471317
7923,-1.509337380471317
7924,-1.5140519449438825
7925,-1.5052121365578215
7926,-1.5052121365578215
7927,-1.5052121365578215
7928,-1.4963723281717616
7929,-1.4963723281717616
7930,-1.4922470842582662
7931,-1.4922470842582662
7932,-1.4922470842582662
7933,-1.4963723281717616
7934,-1.4963723281717616
7935,-1.501086892644327
7936,-1.4963723281717616
7937,-1.501086892644327
7938,-1.501086892644327
7939,-1.5052121365578215
7940,-1.5052121365578215
7941,-1.509337380471317
7942,-1.5181771888573778
7943,-1.5140519449438825
7944,-1.509337380471317
7945,-1.509337380471317
7946,-1.509337380471317
7947,-1.5052121365578215
7948,-1.5140519449438825
7949,-1.5140519449438825
7950,-1.5140519449438825
7951,-1.501086892644327
7952,-1.4963723281717616
7953,-1.501086892644327
7954,-1.501086892644327
7955,-1.4963723281717616
7956,-1.4881218403447716
7957,-1.475156788045216
7958,-1.4704422235726506
7959,-1.4533519273595998
7960,-1.4621917357456609
7961,-1.4704422235726506
7962,-1.475156788045216
7963,-1.4792820319587108
7964,-1.4792820319587108
7965,-1.483407275872206
7966,-1.483407275872206
7967,-1.4922470842582662
7968,-1.4922470842582662
7969,-1.4922470842582662
7970,-1.501086892644327
7971,-1.501086892644327
7972,-1.501086892644327
7973,-1.4963723281717616
7974,-1.4922470842582662
7975,-1.4922470842582662
7976,-1.4881218403447716
7977,-1.483407275872206
7978,-1.483407275872206
7979,-1.483407275872206
7980,-1.483407275872206
7981,-1.483407275872206
7982,-1.483407275872206
7983,-1.483407275872206
7984,-1.4792820319587108
7985,-1.475156788045216
7986,-1.4704422235726506
7987,-1.4621917357456609
7988,-1.4621917357456609
7989,-1.4580664918321653
7990,-1.4621917357456609
7991,-1.4621917357456609
7992,-1.4621917357456609
7993,-1.4621917357456609
7994,-1.4663169796591553
7995,-1.475156788045216
7996,-1.475156788045216
7997,-1.4704422235726506
7998,-1.4621917357456609
7999,-1.4403868750600444
8000,-1.4232965788469936
8001,-1.43626163114655
8002,-1.4321363872330546
8003,-1.43626163114655
8004,-1.4492266834461054
8005,-1.4492266834461054
8006,-1.44510143953261
8007,-1.44510143953261
8008,-1.44510143953261
8009,-1.4492266834461054
8010,-1.44510143953261
8011,-1.4492266834461054
8012,-1.4492266834461054
8013,-1.4492266834461054
8014,-1.4492266834461054
8015,-1.44510143953261
8016,-1.4492266834461054
8017,-1.4533519273595998
8018,-1.4492266834461054
8019,-1.4533519273595998
8020,-1.4492266834461054
8021,-1.4492266834461054
8022,-1.4492266834461054
8023,-1.4492266834461054
8024,-1.4191713349334991
8025,-1.410331526547438
8026,-1.3973664742478829
8027,-1.3932412303343882
8028,-1.3932412303343882
8029,-1.3885266658618227
8030,-1.3885266658618227
8031,-1.3885266658618227
8032,-1.3844014219483274
8033,-1.3932412303343882
8034,-1.3844014219483274
8035,-1.3802761780348327
8036,-1.363185881821782
8037,-1.3673111257352772
8038,-1.3673111257352772
8039,-1.3673111257352772
8040,-1.3673111257352772
8041,-1.3755616135622672
8042,-1.3885266658618227
8043,-1.3844014219483274
8044,-1.3885266658618227
8045,-1.3885266658618227
8046,-1.3844014219483274
8047,-1.3885266658618227
8048,-1.3885266658618227
8049,-1.3885266658618227
8050,-1.3844014219483274
8051,-1.3844014219483274
8052,-1.3844014219483274
8053,-1.371436369648772
8054,-1.371436369648772
8055,-1.371436369648772
8056,-1.3755616135622672
8057,-1.3755616135622672
8058,-1.3673111257352772
8059,-1.363185881821782
8060,-1.3673111257352772
8061,-1.3673111257352772
8062,-1.371436369648772
8063,-1.3673111257352772
8064,-1.3673111257352772
8065,-1.371436369648772
8066,-1.371436369648772
8067,-1.3673111257352772
8068,-1.371436369648772
8069,-1.371436369648772
8070,-1.3755616135622672
8071,-1.3755616135622672
8072,-1.3755616135622672
8073,-1.3755616135622672
8074,-1.3802761780348327
8075,-1.3755616135622672
8076,-1.3802761780348327
8077,-1.3802761780348327
8078,-1.3802761780348327
8079,-1.3802761780348327
8080,-1.3802761780348327
8081,-1.3802761780348327
8082,-1.3802761780348327
8083,-1.3755616135622672
8084,-1.3755616135622672
8085,-1.371436369648772
8086,-1.371436369648772
8087,-1.371436369648772
8088,-1.371436369648772
8089,-1.3755616135622672
8090,-1.3755616135622672
8091,-1.3755616135622672
8092,-1.3755616135622672
8093,-1.3755616135622672
8094,-1.3755616135622672
8095,-1.3755616135622672
8096,-1.3755616135622672
8097,-1.371436369648772
8098,-1.3755616135622672
8099,-1.3802761780348327
8100,-1.3755616135622672
8101,-1.3755616135622672
8102,-1.3755616135622672
8103,-1.371436369648772
8104,-1.3755616135622672
8105,-1.371436369648772
8106,-1.371436369648772
8107,-1.371436369648772
8108,-1.3802761780348327
8109,-1.3802761780348327
8110,-1.3802761780348327
8111,-1.3755616135622672
8112,-1.3755616135622672
8113,-1.3802761780348327
8114,-1.3802761780348327
8115,-1.3802761780348327
8116,-1.3802761780348327
8117,-1.3755616135622672
8118,-1.3802761780348327
8119,-1.3802761780348327
8120,-1.3844014219483274
8121,-1.3844014219483274
8122,-1.3844014219483274
8123,-1.3844014219483274
8124,-1.3885266658618227
8125,-1.3885266658618227
8126,-1.3844014219483274
8127,-1.3844014219483274
8128,-1.3885266658618227
8129,-1.3885266658618227
8130,-1.3885266658618227
8131,-1.3885266658618227
8132,-1.3844014219483274
8133,-1.3844014219483274
8134,-1.3885266658618227
8135,-1.3844014219483274
8136,-1.3802761780348327
8137,-1.3844014219483274
8138,-1.3844014219483274
8139,-1.3844014219483274
8140,-1.3844014219483274
8141,-1.3885266658618227
8142,-1.3802761780348327
8143,-1.3755616135622672
8144,-1.371436369648772
8145,-1.371436369648772
8146,-1.3673111257352772
8147,-1.3673111257352772
8148,-1.371436369648772
8149,-1.371436369648772
